stid,dsid,lat,long,name,area,source,edited,notes
11574,17326,70.29222222222225,-151.1668055555555,Oil Lake,45,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with Google Earth, changed area"
11575,17328,66.029335,-147.55331,Sands of Time Lake,240,Neotoma,2,NA
11579,17338,66.12398999999999,-151.391555,Sithylemenkat Lake,NA,NA,NA,NA
11580,17340,63.6672222222222,-171.5479166666665,St. Lawrence Section 2,87,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with publication, peat exposure"
11583,17345,66.36669,-164.05399999999997,North Killeak Lake,NA,NA,NA,NA
11584,17347,63.6738888888889,-171.5819444444445,St. Lawrence Island Section 3,87,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site with pub (Lozhkin et al, 1998), Peat Exposure"
11585,17352,63.6589,-148.80525,Windmill Lake,2,Neotoma,2,NA
11586,17354,64.36008000000001,-147.368165,Blair Lakes,NA,NA,NA,NA
11587,17355,59.80086,-151.1592,Circle Lake,NA,NA,NA,NA
11588,17357,60.223929999999996,-151.362935,Clam Gulch,NA,NA,NA,NA
11589,17359,63.888645,-149.2518,Eightmile Lake,NA,NA,NA,NA
11590,17361,62.71064,-144.197185,Grizzly Lake,11,Neotoma,2,NA
11591,17363,35.1666177777778,-83.0251069444444,Panthertown Creek Bog,NA,NA,NA,NA
11595,17373,60.483445,-151.262085,Kalifonsky Beach,NA,NA,NA,NA
11596,17375,59.6339,-151.5119,Homer Beach,NA,NA,NA,NA
11597,17377,60.500895,-150.90992,Longmere Lake,NA,NA,NA,NA
11598,17379,63.890855,-152.23891500000002,Lake Minchumina,NA,NA,NA,NA
11599,17381,63.986445,-145.54014999999998,Mosquito Pond,NA,NA,NA,NA
11600,17383,63.84225,-149.035575,Otto Lake,NA,NA,NA,NA
11601,17385,62.842885,-148.24701,Watana Triangle Pond,NA,NA,NA,NA
11602,17387,44.919595,-88.15693999999999,Beaver Lake,3.5999999999999996,Geographic matching,2,NA
11603,17389,61.810779999999994,-148.16984,Wiener Lake,NA,NA,NA,NA
11604,17391,63.44847,-162.10838,Zagoskin Lake,16,Neotoma,2,NA
11606,17396,46.973155000000006,-94.68138,Steel Lake,23,Neotoma,2,NA
11607,17398,41.027635000000004,-73.908375,Piermont Marsh,110,Neotoma,2,NA
11609,17402,60.216475,-159.76567,Little Swift Lake,75,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site and area with pub (Axford et al, 2004)"
11610,17404,46.144684999999996,-86.48299,Lorraine Lake,5.1,Geographic matching,2,NA
11611,17406,46.61506,-88.86036,Penegor Lake,4,Geographic matching,2,NA
11616,17417,25.9604,-81.45089999999999,Fakahatchee Strand Preserve State Park,35110.353855,Geographic matching,2,NA
11617,17419,37.021744999999996,-106.45052,Cumbres Bog,0.5,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,"Confirmed site with publication (Johnson et al.), changed area"
11620,19834,43.6774,-94.698115,Fox Lake,366.59999999999997,Geographic matching,2,NA
11643,17476,69.2950361111111,-143.790030555556,McCall Glacier,84,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,"Its a glacier, I measured the upper lobe."
11752,17731,33.5375,-110.885,Runway Ruin,NA,NA,NA,NA
11752,17821,33.5375,-110.885,Runway Ruin,NA,NA,NA,NA
11752,17724,33.5375,-110.885,Runway Ruin,NA,NA,NA,NA
11752,17822,33.5375,-110.885,Runway Ruin,NA,NA,NA,NA
11752,17823,33.5375,-110.885,Runway Ruin,NA,NA,NA,NA
11753,17757,33.5375,-110.885,Monitor,NA,NA,NA,NA
11753,17725,33.5375,-110.885,Monitor,NA,NA,NA,NA
11753,17756,33.5375,-110.885,Monitor,NA,NA,NA,NA
11754,17734,33.5375,-110.885,Columbus,NA,NA,NA,NA
11754,17726,33.5375,-110.885,Columbus,NA,NA,NA,NA
11754,17741,33.5375,-110.885,Columbus,NA,NA,NA,NA
11754,17815,33.5375,-110.885,Columbus,NA,NA,NA,NA
11756,17735,33.5375,-110.885,Multigrade,NA,NA,NA,NA
11756,17746,33.5375,-110.885,Multigrade,NA,NA,NA,NA
11756,17747,33.5375,-110.885,Multigrade,NA,NA,NA,NA
11756,17728,33.5375,-110.885,Multigrade,NA,NA,NA,NA
11757,17729,33.5375,-110.885,Tinhorn Wash,NA,NA,NA,NA
11757,17736,33.5375,-110.885,Tinhorn Wash,NA,NA,NA,NA
11757,17748,33.5375,-110.885,Tinhorn Wash,NA,NA,NA,NA
11773,17804,31.441,-108.618,Sentinel Butte,NA,NA,NA,NA
11774,17806,32.0027777777778,-108.504166666667,Coyote Hills,NA,NA,NA,NA
11778,17816,33.5375,-110.885,East Ruin,NA,NA,NA,NA
11783,17820,33.5375,-110.885,Refugia Ruin,NA,NA,NA,NA
11786,17832,20.79429,-156.475355,Kealia Pond,80.10000000000001,Geographic matching,2,NA
11792,17859,32.28908333333335,-109.0941666666665,Peloncillo Mountains,NA,NA,NA,NA
11804,17878,42.82814,-72.4211,HF077 Cental Plot,NA,NA,NA,NA
11805,17880,42.82814,-72.4211,Lost Swamp,NA,NA,NA,NA
11808,17883,42.82814,-72.4211,HF077 South Plot,NA,NA,NA,NA
11854,17945,56.81157,-132.93624,Mitkof Island,51,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Found publication, area is approximate extent of local peat environment."
11855,17947,46.994015000000005,-94.694575,Little Shingobee Lake,4.3,Geographic matching,2,NA
11924,18106,41.679460000000006,-118.717135,Blue Lakes,9.7,Neotoma,2,NA
11950,18159,34.787665000000004,-120.586555,Mud Pond,3.5000000000000004,Geographic matching,2,NA
12999,19264,63.64101166666666,-171.45400999999998,Naskak,87,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with publication, peat exposure"
13000,19266,63.656005,-171.553815,Aghnaghak,87,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with pub (Lozhkin et al, 2011), Peat exposure"
13042,19358,48.65899,-121.04095000000001,Panther Potholes,0.4,Neotoma,2,NA
13287,19812,44.0833333333333,-94.4166666666667,Madelia,NA,NA,NA,NA
13290,19820,48.6051,-122.90145000000001,Killebrew Lake Fen,5.3,Neotoma,2,NA
13348,19931,45.932,-92.36500000000001,Lone Star Lake,8.5,Geographic matching,2,NA
13349,19933,45.900999999999996,-92.273,Lily Lake,8.3,Geographic matching,2,NA
13350,19937,41.75738,-86.52208,Spicer Lake,1.3767420000000001,Geographic matching,2,NA
13377,20001,47.936655,-122.880815,Crocker Lake,26,Neotoma,2,NA
13382,20014,47.905425,-122.87486,Cedar Swamp,78,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed site with Google Earth, changed area (larger than given in publication)"
13454,20188,57.17824,-170.24827,Lake Hill,16,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with Google Earth, changed area"
13455,20194,48.607119999999995,-103.62398999999999,Kettle Lake,3,Neotoma,2,NA
13486,20304,37.611035,-106.843695,Hunters Lake,3.5000000000000004,Geographic matching,2,NA
13487,20306,45.262474999999995,-110.816305,Dailey Lake,88,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,Confirmed in paper.
13488,20316,41.26396,-123.68312,Fish Lake,9.918992,Geographic matching,2,NA
13516,20372,60.787275,-150.83147,Swanson Fen,0.03,Neotoma,2,NA
13528,20397,46.565795,-86.0752,South Rhody peatland,4.5,data/by_hand/all_lakes_andria/andrea_areas.csv,3,Unsure of loc. Confirmed area: Booth et al 2004
13575,20495,41.486104999999995,-123.541235,Ogaromtoc Lake,1.5,Geographic matching,2,NA
13582,20512,43.60373,-82.86388,Minden Bog,8300,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Confirmed bog. Area: Booth and Jackson 2003
13583,20515,41.098185,-74.63963,Lake Grinnell,20,Neotoma,2,NA
13627,20613,42.41874,-111.77765,Plan B Pond,2.5,Neotoma,2,NA
13628,20616,39.765005,-107.34582499999999,Bison Lake,19.6,Geographic matching,2,NA
13629,20618,42.56725,-71.95695,Quag Pond,0.42331599999999997,Geographic matching,2,NA
13630,20620,42.422200000000004,-71.58734999999999,Little Bolton,7.1,Geographic matching,2,NA
13633,20627,42.55585,-72.01640499999999,Snake Pond,2.4,Geographic matching,2,NA
13635,20631,42.5604,-72.513,Lake Pleasant,21.9,Geographic matching,2,NA
13658,20678,41.382000000000005,-120.2205,Patterson Lake,8.5,Geographic matching,2,NA
13671,20758,42.022000000000006,-123.459,Bolan Lake,5.6,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Looks fine
13680,20833,36.047,-106.5085,Chihuahuenos Bog,2.3,Neotoma,2,NA
13683,20838,38.074380000000005,-111.57115,Purple Lake,5.945531,Geographic matching,2,NA
13690,20872,66.068205,-145.405555,Screaming Lynx Lake,3.1,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,Looks fine
13695,20883,46.51655,-114.683705,Star Meadows,3.2,Neotoma,2,NA
13714,20922,41.37778,-106.255405,East Glacier Lake,2.9,Neotoma,2,NA
13897,21314,60.530125,-145.45421,Corser Bog,31,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with pub (nichols et al , 2014), changed area"
13906,21365,43.09,-118.7535,"Graben Dome, Diamond Craters",NA,NA,NA,NA
13906,21338,43.09,-118.7535,"Graben Dome, Diamond Craters",NA,NA,NA,NA
13906,21349,43.09,-118.7535,"Graben Dome, Diamond Craters",NA,NA,NA,NA
13906,21353,43.09,-118.7535,"Graben Dome, Diamond Craters",NA,NA,NA,NA
13906,21342,43.09,-118.7535,"Graben Dome, Diamond Craters",NA,NA,NA,NA
13906,21361,43.09,-118.7535,"Graben Dome, Diamond Craters",NA,NA,NA,NA
13906,21334,43.09,-118.7535,"Graben Dome, Diamond Craters",NA,NA,NA,NA
13906,21357,43.09,-118.7535,"Graben Dome, Diamond Craters",NA,NA,NA,NA
13906,21372,43.09,-118.7535,"Graben Dome, Diamond Craters",NA,NA,NA,NA
13906,21379,43.09,-118.7535,"Graben Dome, Diamond Craters",NA,NA,NA,NA
13906,21376,43.09,-118.7535,"Graben Dome, Diamond Craters",NA,NA,NA,NA
13907,21383,43.10736,-118.804355,"Nolf Crater, Diamond Craters",NA,NA,NA,NA
13920,21415,39.672830000000005,-115.77398,Newark Valley Pond,NA,NA,NA,NA
13922,21418,39.25318,-117.1655,Kingston Meadow,NA,NA,NA,NA
13923,21422,42.032084999999995,-123.014855,Upper Squaw Lake,7.2,Neotoma,2,NA
14044,21800,37.426410000000004,-89.37886499999999,Grassy Lake,141.4,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,"Confirmed site, changed area (varies seasonally)"
14071,21942,34.27818,-120.06134499999999,ODP Hole 893A,NA,NA,NA,NA
14071,21931,34.27818,-120.06134499999999,ODP Hole 893A,NA,NA,NA,NA
14071,21944,34.27818,-120.06134499999999,ODP Hole 893A,NA,NA,NA,NA
14071,21907,34.27818,-120.06134499999999,ODP Hole 893A,NA,NA,NA,NA
14071,21893,34.27818,-120.06134499999999,ODP Hole 893A,NA,NA,NA,NA
14071,21905,34.27818,-120.06134499999999,ODP Hole 893A,NA,NA,NA,NA
14071,21940,34.27818,-120.06134499999999,ODP Hole 893A,NA,NA,NA,NA
14071,21909,34.27818,-120.06134499999999,ODP Hole 893A,NA,NA,NA,NA
14147,22080,35.2085,-106.312,Paa-ko,NA,NA,NA,NA
14147,22083,35.2085,-106.312,Paa-ko,NA,NA,NA,NA
14147,22085,35.2085,-106.312,Paa-ko,NA,NA,NA,NA
14147,22081,35.2085,-106.312,Paa-ko,NA,NA,NA,NA
14147,22082,35.2085,-106.312,Paa-ko,NA,NA,NA,NA
14150,22088,31.566499999999998,-111.048,Tumacacori,NA,NA,NA,NA
14150,22090,31.566499999999998,-111.048,Tumacacori,NA,NA,NA,NA
14150,22089,31.566499999999998,-111.048,Tumacacori,NA,NA,NA,NA
14150,22091,31.566499999999998,-111.048,Tumacacori,NA,NA,NA,NA
14150,22093,31.566499999999998,-111.048,Tumacacori,NA,NA,NA,NA
14150,22092,31.566499999999998,-111.048,Tumacacori,NA,NA,NA,NA
14155,22103,36.34462,-84.968925,Upper Cumberland Plateau Pond,NA,NA,NA,NA
14222,22238,29.987724999999998,-84.447055,Ochlockonee River,NA,NA,NA,NA
14239,22265,65.60439,-163.19538,Imuruk Lake,8029,Neotoma,2,NA
14242,22270,65.61756,-163.206365,Imuruk Lake Low Terrace,8029,Neotoma,2,NA
14243,22271,65.638595,-163.22902499999998,Imuruk Lake Intermediate Silt Terrace,8029,Neotoma,2,NA
14246,22277,65.64992000000001,-163.181475,Imuruk Lake Intermediate Terrace,8029,Neotoma,2,NA
14254,22294,67.672355,-165.910035,Kotzebue Sound,8029,Neotoma,2,NA
14256,22299,63.47766,-170.11376,Flora Lake,32,Neotoma,2,NA
14287,22369,44.33712,-68.193395,The Bowl,9,Neotoma,2,NA
14288,22370,44.40811,-68.269315,Lake Wood,8,Neotoma,2,NA
14290,22374,42.57534,-72.890615,Hawley Bog,2,Neotoma,2,NA
14291,22376,42.173985,-72.70505,Round Pond,2,Neotoma,2,NA
14293,22379,63.187032,-147.598854,Upper Susitna River Valley,NA,NA,NA,NA
14294,22380,61.51572166666665,-144.438675,Chitina,NA,NA,NA,NA
14295,22381,61.536155,-144.393825,Kotsina Delta,NA,NA,NA,NA
14296,22382,61.72579,-144.96211499999998,Willow Creek,NA,NA,NA,NA
14297,22383,62.301095000000004,-145.33951000000002,Gakona Bluff,NA,NA,NA,NA
14298,22384,61.77697,-144.58831500000002,Dadina River,NA,NA,NA,NA
14299,22385,62.79238,-143.989565,Ahtell Creek,NA,NA,NA,NA
14300,22386,62.247885,-146.90094,Tyone Creek,NA,NA,NA,NA
14301,22387,62.215305,-146.828195,Blue Lake,NA,NA,NA,NA
14302,22388,62.094120000000004,-146.29652,Trapper's Den,NA,NA,NA,NA
14306,22394,61.987645,-146.94729,Little Nelchina River,NA,NA,NA,NA
14307,22395,61.869960000000006,-146.038685,St. Anne Lake,NA,NA,NA,NA
14308,22397,39.67664,-105.60406,Doolittle Ranch Meadow,16,Neotoma,2,NA
14310,22400,39.65822,-105.603265,Echo Lake,9.2,Neotoma,2,NA
14312,22403,39.588775,-105.646185,Mt. Evans,NA,NA,NA,NA
14314,22407,44.76661,-121.779155,Breitenbush Lake,26.3,Neotoma,2,NA
14327,22423,33.723124999999996,-112.22548499999999,Rock Springs,NA,NA,NA,NA
14450,22614,33.90817,-112.142685,Skunk Creek Headwaters,NA,NA,NA,NA
14453,22621,33.644415,-112.19315499999999,Hohokam Site,NA,NA,NA,NA
14453,22619,33.644415,-112.19315499999999,Hohokam Site,NA,NA,NA,NA
14453,22620,33.644415,-112.19315499999999,Hohokam Site,NA,NA,NA,NA
14632,22948,35.56948,-106.106515,Leonora Curtin,NA,NA,NA,NA
14640,22969,41.499845,-106.367885,Long Lake,NA,NA,NA,NA
15901,24475,26.956874444444452,-81.13609,Fort Center,NA,NA,NA,NA
15989,24665,29.76624,-94.70819499999999,Trinity River bayhead,NA,NA,NA,NA
16003,24686,29.672530000000002,-94.78268,Trinity River Valley,NA,NA,NA,NA
16025,24725,27.78852166666665,-97.34436,Corpus Christi Bay,NA,NA,NA,NA
16313,25306,43.21822,-83.45983,Otter Lake,27.5,Neotoma,2,NA
16330,25340,33.35003,-79.3447,"Waccamaw River, Turkey Creek Oligohaline Marsh",NA,NA,NA,NA
16332,25349,33.34001,-79.34166,"Waccamaw River, Turkey Creek, Heavily Salt Impacted Swamp",NA,NA,NA,NA
16341,25368,33.422823,-79.207996,"Waccamaw River, Butler Island, Moderately Salt Impacted",NA,NA,NA,NA
16384,25491,24.90197,-80.699085,Lignumvitae Key,NA,NA,NA,NA
16396,25514,25.267035,-80.90641,East Whitewater Bay,NA,NA,NA,NA
16448,25605,24.959505,-80.630165,Cotton Key,NA,NA,NA,NA
16450,25609,25.823515,-80.56772000000001,Water Conservation Area 3B,NA,NA,NA,NA
16455,25683,25.93942,-80.59845,Levee L67A,NA,NA,NA,NA
16466,25749,25.613644999999998,-80.74264500000001,Rocky Glades,NA,NA,NA,NA
16717,26572,40.7075,-74.4645,Great Swamp (Highbush Blueberry),NA,NA,NA,NA
16718,26574,40.719,-74.42500000000001,Great Swamp (Red Maple Swamp),NA,NA,NA,NA
16741,26630,39.156414999999996,-120.04142999999999,Lake Tahoe,49500,Neotoma,2,NA
16766,26673,39.081105,-75.44382999999999,St. Jones River (SJB6),NA,NA,NA,NA
16767,26675,39.092015,-75.45265,St. Jones River (SJC6),NA,NA,NA,NA
17914,39749,43.82946,-74.848885,Big Moose Lake,520.5,Neotoma,2,NA
18833,32258,40.73695,-99.0293,Kearney McKean-2,NA,NA,NA,NA
22558,39181,41.349465,-70.66915,Black Point Pond,23.5,Neotoma,2,NA
22562,39190,41.368725,-70.64218,Deep Bottom Cove,301.2,Neotoma,2,NA
22563,39192,41.375955000000005,-70.66803999999999,Muddy Cove Pond,301.2,Neotoma,2,NA
22566,39198,39.117104999999995,-75.501695,St. Jones River (RPC2),NA,NA,NA,NA
22581,39221,41.359610000000004,-70.63147000000001,Long Cove Pond,32,Neotoma,2,NA
22651,39348,41.358695,-70.612455,Watcha Pond,24.7,Neotoma,2,NA
22655,39355,41.357865000000004,-70.58413999999999,Jobs Neck Pond,23.9,Neotoma,2,NA
22750,39474,46.31848,-69.06141,Mathews Pond,7.4,Neotoma,2,NA
23458,40519,41.37585,-70.56858,Jane's Cove,632.8,Neotoma,2,NA
23501,40591,41.369905,-70.55215,Mashacket Cove,632.8,Neotoma,2,NA
23506,40600,41.358875,-70.539395,Slough Cove,632.8,Neotoma,2,NA
23512,40620,41.428264999999996,-70.60189,Lagoon Pond,236,Neotoma,2,NA
23515,40625,41.458815,-70.62957,Lake Tashmoo,109.3,Neotoma,2,NA
23535,40666,41.43051,-70.69572500000001,Cedar Tree Neck Bog,3,Neotoma,2,NA
23579,40791,42.377775,-73.09478,Benson Pond,2.72,Neotoma,2,NA
23580,40793,42.620059999999995,-71.086805,Berry Pond,1.52,Neotoma,2,NA
23581,40795,41.327855,-70.79269500000001,Black Pond,1.35,Neotoma,2,NA
23582,40797,41.471805,-70.76613499999999,Blaney's Pond,1,Neotoma,2,NA
23583,40799,42.08019,-71.96105,Blood Pond,8.44,Neotoma,2,NA
23586,40803,41.564035000000004,-70.63573,Deep-Falmouth Pond,1,Neotoma,2,NA
23609,40844,41.88215,-71.012,Deep-Taunton Pond,1.77,Neotoma,2,NA
23614,40854,42.17535,-72.70179999999999,Doe Pond,1.48,Neotoma,2,NA
23625,40875,42.10864,-73.43719999999999,Guilder Pond,6.3,Neotoma,2,NA
23647,40914,44.36035,-72.37295,Knob Hill Pond,6.8,Neotoma,2,NA
23691,40988,42.67595,-72.19284999999999,Little Royalston Pond,4,Neotoma,2,NA
23693,40992,43.2917,-71.1781,Little Willey Pond,11.6,Neotoma,2,NA
23698,41001,40.885999999999996,-72.5783,Sears Pond,1.45,Neotoma,2,NA
23708,41016,41.306,-73.4495,Umpawaug Pond,5.34,Neotoma,2,NA
23709,41018,41.43305,-70.66463999999999,Uncle Seth's Pond,4.44,Neotoma,2,NA
23713,41025,42.48245,-70.88225,Ware Pond,1.14,Neotoma,2,NA
23714,41027,41.8545,-73.25659999999999,West Side Pond,15.6,Neotoma,2,NA
23715,41030,37.9902611111111,-122.789613888889,Glenmire,NA,NA,NA,NA
23716,41032,40.8215,-110.38145,Henry's Fork (lower exposure),NA,NA,NA,NA
23717,41034,40.799499999999995,-110.361,Henry's Fork (upper exposure),NA,NA,NA,NA
23763,41140,40.881,-106.73395,Gem Lake,NA,NA,NA,NA
23765,41146,40.545425,-106.682345,Summit Lake,NA,NA,NA,NA
23770,41159,40.895995,-106.683885,Seven Lakes,NA,NA,NA,NA
23771,41161,40.781825,-106.678955,Gold Creek Lake,NA,NA,NA,NA
