stid,dsid,lat,long,name,area,source,edited,notes,avg_int,max_int,controls
331,338,41.7,-71.783333,Carbuncle Pond,116,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed site with Google Earth",560,850,3
333,340,44.93672,-68.77344,Caribou Bog,780,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Confirmed Bog. Approx area by 3.8x2.0 axes.,1569.6666666666667,1940,7
336,343,45.918056,-120.880556,Carp Lake,281,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Google Earth",3270,6500,11
337,345,40.216667,-84.680556,Carter Site,0.7,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area",1030,1810,4
339,347,37.647645,-107.808675,Cascade Fen [Engineer Mountain Bog],284,data/by_hand/claire_data/dataset_1.5.shp,2,"Bog, confirmed site with Maher 1961",2101.5,2533,3
344,352,45.411111,-93.197222,Cedar Bog,3,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,"Confirmed site with Google Earth, changed area",2502.5,4050,5
358,367,38.466667,-98.666667,Cheyenne Bottoms,503.7,Geographic matching,2,NA,5868,14780,6
360,369,43.123889,-83.241111,Chippewa Bog,NA,NA,NA,NA,2780,4280,4
364,375,40.675865,-88.324435,Chatsworth Bog,3.6999999999999997,Geographic matching,2,NA,1384.4444444444443,2570,10
371,382,47.172305,-94.938965,Cindy Pond,1.2,Geographic matching,2,NA,85,85,2
459,19997,48.00985,-124.53069500000001,Wentworth Lake,52.1,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed with Google Earth, changed area",2004.1666666666667,3325,7
478,489,43.12507,-93.42973,Clear Lake,1469.8,Geographic matching,2,NA,1040,2060,11
479,490,41.638535,-86.544595,Clear Lake,20.998048,Geographic matching,2,NA,2420,8000,6
480,492,33.798895,-78.95336,Clear Pond,9,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with Google Earth, changed area",2024.6666666666667,3050,10
482,494,43.748575,-74.016955,Clear Pond,11.6,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,Looks fine,40,40,48
485,497,42.02,-93.27,Colo Marsh,517,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,"Confirmed site with Iowa DNR, changed area",2250,4490,7
486,498,37.60664,-107.81571,Columbine Ranch Fen,282,data/by_hand/claire_data/dataset_1.5.shp,1,"Fen, confirmed with Maher, 1973",6750,6750,2
490,502,41.694444,-91.563889,Conklin Quarry,292,data/by_hand/claire_data/dataset_1.5.shp,2,"Quarry, confirmed with Baker et al. 1986",190,190,2
491,503,46.283333,-67.883333,Conroy Lake,10.1,Neotoma,2,NA,28.850746268656717,40,68
491,14768,46.283333,-67.883333,Conroy Lake,10.1,Neotoma,2,NA,511.25,980,5
494,506,38.87213,-107.08309,Copley Lake,2.868528,Geographic matching,2,NA,2195.714285714286,4120,8
500,513,44.835435000000004,-99.90806,Cottonwood Lake,223,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Seems right, but don't have the original publication.",977,3803,13
501,514,38.82872999999999,-106.41084000000001,Cottonwood Pass Pond,21,data/by_hand/claire_data/dataset_1.5.shp,2,"Lacustrine, confirmed with Fall 1988",2743.3333333333335,3330,4
502,515,45.76101,-96.01988,Cottonwood Lake,100.1,Geographic matching,2,NA,97,97,2
504,517,36.52986,-112.148895,Crane Lake,55,data/by_hand/claire_data/dataset_1.5.shp,2,"Lacustrine, confirmed with Google Earth",3746.3333333333335,6960,4
505,518,38.2,-80.283333,Cranberry Glades,197,data/by_hand/claire_data/dataset_1.5.shp,2,"Bog/Wetland, Confirmed with USDA",3041.25,4860,5
508,521,47.182465,-95.73495,Crazy Pond,3.2,Geographic matching,2,NA,85,85,2
510,523,39.966667,-77.55,Crider's Pond,28,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, Confirmed with Watts et al 1979",3802.5,11350,5
513,527,68.333333,-146.483333,Crowsnest Lake,NA,NA,NA,NA,3523.3333333333335,6330,4
518,532,44.7,-84.958333,Cub Lake,46.7,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,"Confirmed with Google Earth, changed area",-293.3333333333333,4190,7
519,533,44.49,-110.283611,Cub Creek Pond,123.1,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Confirmed site and changed area,6058,6866,3
520,534,44.125,-111.183333,Cub Lake,121,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed site with Bender, et al. 1971",5310,7910,3
525,539,36.8,-91.1,Cupola Pond,2,Neotoma,2,NA,1694,8240,11
528,543,44.65,-110.6,Cygnet Lake Fen,140,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Large fen complex, with lakes inside.",1811.25,3280,9
529,3132,29.583333,-97.608333,Hershop Bog,137,data/by_hand/claire_data/dataset_1.5.shp,1,"Bog, confirmed with Larson, et al 1972",3517.6666666666665,4569,4
530,545,46.173889,-95.915278,Dalton Lake,NA,NA,NA,NA,95,95,2
531,546,45.275,-91.475,Dark Lake,5.3,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Site description: lake. Area: Gajewski et al 1985,24.210526315789473,48,39
534,550,46.591667,-122.25,Davis Lake,3,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Seemed quite far off.  From Barnowsky paper.,1536.9411764705883,6340,18
558,3493,41.81115,-73.292685,Mohawk Pond,6.945223,Geographic matching,2,NA,1107.142857142857,2620,15
562,3789,42.516667,-72.2125,Tom Swamp,57.199999999999996,Geographic matching,2,NA,1166.6666666666667,1500,4
562,3790,42.516667,-72.2125,Tom Swamp,57.199999999999996,Geographic matching,2,NA,1578.75,4650,9
563,3858,42.633333,-73.6,West Sand Lake Peat Bog,NA,NA,NA,NA,1300,2500,5
655,671,36.2375,-108.951667,Dead Man Lake,56.8,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed lake, changed area",4200,5300,3
655,3076,36.2375,-108.951667,Dead Man Lake,56.8,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed lake, changed area",4200,5300,3
657,673,44.033333,-71.833333,Deer Lake Bog,39,data/by_hand/claire_data/dataset_1.5.shp,2,"Bog, Confirmed area (Spear,1981), cannot confirm location",1625,2340,9
661,679,43.48,-85,Demont Lake,67,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, Confirmed with Google Earth",1901.6666666666667,3715,7
663,681,45.85,-89.316667,Denton Lake,20,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Site descripiton: lake. Area: Kingston et al 1990,8.166666666666666,25,13
665,683,48.031535000000005,-98.95059499999999,"Devils Lake, Main Bay",44824,Neotoma,2,NA,6100,6100,2
666,684,43.4178,-89.73205,Devils Lake,151.5,Geographic matching,2,NA,1048.3333333333333,1951,13
673,693,37,-119.083333,Dinkey Meadow,156,data/by_hand/claire_data/dataset_1.5.shp,1,"Terrestrial, Confirmed site with Google Earth",977,2190,6
679,699,36.583333,-76.45,Dismal Swamp (91),46752.9369,Geographic matching,2,NA,2966.6666666666665,5320,4
680,3081,43.916944,-89.166944,Disterhaft Farm Bog,NA,NA,NA,NA,2250,3110,7
680,700,43.916944,-89.166944,Disterhaft Farm Bog,NA,NA,NA,NA,3042.6666666666665,5326,4
681,701,43.933333,-110.233333,Divide Lake,131,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, Confirmed with Google Earth,",3025,5830,5
697,717,48.183333,-92.183333,Dogfish Lake,181,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Google Earth",174,174,2
699,719,40.024167,-107.050833,Dome Creek Meadow,12.3,Geographic matching,2,NA,2128.6,4639,6
701,721,41.275,-70.058333,Donut Pond Bog,30,data/by_hand/claire_data/dataset_1.5.shp,1,"Bog, Confirmed with Google Earth",265,350,3
728,3130,44.18236,-73.96963,Heart Lake,11.2,Neotoma,2,NA,1377.7777777777778,2780,10
745,3830,44.148295000000005,-74.05567500000001,Upper Wallface Pond,262,data/by_hand/claire_data/dataset_1.5.shp,2,"Terrestrial, confirmed site with Google Earth",2438,4945,6
751,3582,36.166667,-76.683333,Rockyhock Bay,23.9,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed Location with publication, changed area",3957.1428571428573,9600,8
753,772,41.9327,-70.0005,Duck Pond,4.3,Geographic matching,2,NA,1500,3580,9
755,774,47.708333,-91.641667,Dunnigan Lake,33,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Site description: kettle lake. Area: Kingston 1990,-9.076923076923077,-3,14
757,776,44.166667,-71.666667,Eagle Lake Bog,1,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site, changed area",1750,3100,7
762,781,45.333333,-93.508333,East Twin Lake,245,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Google Earth",155,155,2
767,786,44.47012,-93.619035,Eggert Lake,20.9,Geographic matching,2,NA,157.5,200,3
771,790,39.936667,-105.58,Eldora Fen,NA,NA,NA,NA,1305.3333333333333,2360,7
774,794,39.354167,-83.01,Lake Ellensmere,134,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Google Earth",NA,NA,NA
775,795,41.766667,-75.833333,Ely Lake,22.7,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area",59,100,41
776,796,44.066667,-110.3,Emerald Lake,236,data/by_hand/claire_data/dataset_1.5.shp,2,"Lacustrine, Confirmed site with Google Earth",2420,4990,6
786,806,43.233056,-88.041944,Ernst Brother's Pit,NA,NA,NA,NA,2920,2920,2
790,811,68.133333,-156.033333,Etivlik Lake,205,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Google Earth",4596.666666666667,5630,4
794,816,37,-119.833333,Exchequer Meadow,261,data/by_hand/claire_data/dataset_1.5.shp,1,"Terrestrial, Confirmed site with Google Earth",1721.6666666666667,4420,7
795,817,47.272455,-96.09405000000001,Faith Pond,130,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with McAndrews, 1966",85,85,2
796,818,43.966667,-110.433333,Fallback Lake,44,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed site with Stevenson and Kutzbach, 1988",1310,2560,3
799,822,44.75815,-93.16449,Farquar Lake,25.3,Geographic matching,2,NA,115,115,2
801,824,46.218889,-94.753333,Fawn Lake,48.9,Geographic matching,2,NA,95,95,2
803,826,42.55,-76.62,Fernbank Interglacial,NA,NA,NA,NA,NA,NA,NA
804,828,34.405556,-95.808333,Ferndale Bog,NA,NA,NA,NA,2174.5,2609,3
804,3126,34.405556,-95.808333,Ferndale Bog,NA,NA,NA,NA,1292.5,2490,5
807,831,41.135278,-75.026667,First Pond,29.5,Geographic matching,2,NA,184,184,2
811,3127,44.55,-107.466667,Floating Island Lake,3.1,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area",423.3333333333333,760,4
811,835,44.55,-107.466667,Floating Island Lake,3.1,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area",1845,4330,6
816,841,43.471667,-109.938889,Forest Pond 1,13,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Lynch, 1995",2160,4430,5
817,843,43.438889,-109.95,Forest Pond 2,1.3,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,"Confirmed site with publication (Lynch 1995), changed area",2407.5,4970,5
818,844,46.451667,-112.165833,Forest Lake,0.6,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed lake, changed area",5613.5,6877,3
819,845,40.855833,-74.399167,Forge Pond,254,data/by_hand/claire_data/dataset_1.5.shp,2,"Lacustrine, confirmed with Google Earth",242,242,2
820,846,47.165,-95.558333,Fox Pond,253,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with McAndrews 1969",870,1655,3
821,847,42.33,-83.63,Frains Lake,279,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, Confirmed location with Google Earth",1570,3380,9
824,850,44.945765,-94.42074,French Lake,17.8,Geographic matching,2,NA,866.25,1805,5
826,852,41.158333,-71.575,Fresh Pond,28,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,1,"Confirmed site with Google Earth, changed area",2073,3300,7
827,853,38.616667,-111.666667,Frying Pan Lake,2.7,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area",1636,2670,6
828,855,40.1,-83.533333,Fudger Lake,1.4,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,2,"Confirmed lake with Google Earth, changed area",2506.6666666666665,5000,7
832,859,44.916667,-110.733333,Gardiner's Hole,298,data/by_hand/claire_data/dataset_1.5.shp,2,"Meadow, Confirmed with Bender, 1971",6765,6850,3
833,860,44.05,-87.733333,Gass Lake,144,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, Confirmed with Google Earth",1680,3465,8
834,861,30.785,-96.721111,Gause Bog,149,data/by_hand/claire_data/dataset_1.5.shp,1,"Bog, confirmed with Bryant, 1977",6000,6000,2
841,15245,44.2329,-93.87066,George Lake,35,Geographic matching,2,NA,103,103,2
841,869,44.2329,-93.87066,George Lake,35,Geographic matching,2,NA,157.5,200,3
844,873,41.376111,-75.093333,Giles Lake,47.539514,Geographic matching,2,NA,32.61538461538461,210,14
846,875,64.866667,-166.266667,Glacial Lake,NA,NA,NA,NA,6500,8000,3
848,877,47.28,-92.62,Glatsch Lake,NA,NA,NA,NA,NA,NA,NA
936,965,44.4525,-109.838611,Goff Lake,NA,NA,NA,NA,3686,3686,2
937,966,43.65,-122.041667,Gold Lake Bog,600,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Area confirmed in publication, site confirmed on Google Earth",1550,3970,7
938,967,46.583333,-92.466667,Goldsmith Lake,NA,NA,NA,NA,85,85,2
940,969,31.721111,-86.134167,Goshen Springs,6.4,Geographic matching,2,NA,5500,17670,7
941,971,44.983333,-69.316667,Gould Pond,3.2,data/by_hand/all_lakes_andria/andrea_areas.csv,1,Anderson et al 1992: confirmed lake and area,1134.5454545454545,2100,12
942,972,42.533333,-72.183333,Gould's Bog,13,data/by_hand/claire_data/dataset_1.5.shp,1,"Terrestrial, confirmed site with Harvard Forest",2560,4600,6
952,982,44.883333,-85.116667,Green Lake,122,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Google Earth",-1412.3333333333333,6430,4
953,983,41.005055,-74.49534,Green Pond,393.2,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed site, changed area",778.5,1340,3
955,985,42.283333,-73.316667,Greenwater Pond,218,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Google Earth",200,200,2
959,990,47.2036,-95.755515,Grice Pond,9.1,Geographic matching,2,NA,95,95,2
960,991,48.55,-112.716667,Guardipee Lake,89.7,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area",2858.5,9160,5
961,992,25.773889,-80.505556,"Water Conservation Area 3B, Gumbo Limbo Dry Head",28812.969820000002,Geographic matching,2,NA,1109,2120,3
962,993,25.774722,-80.505556,"Water Conservation Area 3B, Gumbo Limbo Far Tail",28812.969820000002,Geographic matching,2,NA,1084.5,2351,5
963,994,25.778889,-80.511111,"Water Conservation Area 3B, Gumbo Limbo Marsh",28812.969820000002,Geographic matching,2,NA,987,2610,5
964,995,25.886944,-80.561389,"Water Conservation Area 3B, Gumbo Limbo Near Tail",28812.969820000002,Geographic matching,2,NA,1186,2558,4
965,996,25.773611,-80.506389,"Water Conservation Area 3B, Gumbo Limbo Wet Head",28812.969820000002,Geographic matching,2,NA,964.5,3113,5
968,999,37.984722,-78.997222,Hack Pond,2,Geographic matching,2,NA,6360,9520,3
973,1004,43.439585,-89.670815,Hansen Marsh,286,data/by_hand/claire_data/dataset_1.5.shp,2,"Marsh, confirmed with Google Earth",4671.666666666667,10015,4
975,1006,64.444444,-146.9075,Harding Lake,312,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Google Earth",3428.75,8705,5
981,1012,42.566667,-72.883333,Hawley Bog Pond-1,171,data/by_hand/claire_data/dataset_1.5.shp,1,"Confirmed area of bog, not sure which pond is the site",2450,4300,5
982,1013,34,-109.425,Hay Lake,2.8,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,"Confirmed site with Google Earth, Area looks highly variable by season",6166.666666666667,11080,7
992,1024,67.933333,-155.05,Headwaters Lake,222,data/by_hand/claire_data/dataset_1.5.shp,1,Confirmed area and site with Brubaker et al 1983,3916.6666666666665,4890,4
993,1025,64,-144.75,Healy Lake,162,data/by_hand/claire_data/dataset_1.5.shp,2,"Lacustrine, confirmed with Anderson, 1975, Neotoma coords are wrong",3612.5,5770,3
997,1030,43.75,-110.6,Hedrick Pond,83,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed site with Google Earth",3432,7130,6
998,1031,40.383333,-74.433333,Helmetta Bog,166,data/by_hand/claire_data/dataset_1.5.shp,1,"Bog, confirmed with Google Earth",4820,9440,3
999,1032,47.133,-95.47461,Hemo Pond,15.2,Geographic matching,2,NA,95,95,2
1070,1103,38.947222,-89.113333,Hickory Ridge Basin,207,data/by_hand/claire_data/dataset_1.5.shp,3,"Unable to confirm site with pub, no site visible, area given",NA,NA,NA
1071,1104,63.94,-144.658333,Hidden Lake,179,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed site with Google Earth",2746,4340,6
1076,1109,47.181535,-95.86866,Blocknic Lake [Horse Pond],6.9,Geographic matching,2,NA,95,95,2
1077,1110,45.460278,-93.047778,Horseshoe Lake,42.6,Geographic matching,2,NA,1057.5,1250,5
1078,1111,46.55,-94.133333,Hostage Lake,4.6,data/by_hand/all_lakes_andria/andrea_areas.csv,3,"Descrip: lake, cannot loc. Area: Almendinger 1992",1171.6666666666667,1890,4
1080,1113,42.541667,-78.670278,Houghton Bog,3.4,data/by_hand/all_lakes_andria/andrea_areas.csv,2,"Confirmed bog, changed area",5948,11730,3
1081,1114,41.65,-87.072222,Howes Prairie Marsh,75,data/by_hand/all_lakes_andria/all_lakes_andria.shp,2,Confirmed loc and area: Cole and Taylor 1995,1046.25,1885,5
1100,1133,41.67,-86.53,Hudson Lake,125,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, Confirmed with Google Earth",1885.7142857142858,5200,8
1101,1134,47.958333,-90.933333,Hug Lake,87,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Google Earth",85,85,2
1105,1138,48.233333,-92.158333,Hustler Lake,109,data/by_hand/all_lakes_andria/all_lakes_andria.shp,1,Site description. Area: Kingston et al 1990,8.090909090909092,18,12
1107,1140,35.588333,-84.191667,Icehouse Bottom [40MR23],6133.647955,Geographic matching,2,NA,-999,-999,1
1114,1148,44.633333,-122.575,Indian Prairie Fen,124,data/by_hand/claire_data/dataset_1.5.shp,1,"Fen, Confirmed site with Sea and Whitlock 1995.",2050,2880,7
1117,1151,44.5,-89.116944,Iola Bog,151,data/by_hand/claire_data/dataset_1.5.shp,1,"Bog, confirmed with Schweger 1969",9850,9850,2
1118,1152,38.865,-107.033333,Keystone Iron Fen,34,data/by_hand/claire_data/dataset_1.5.shp,1,"Bog, Confirmed with Fall 1997",1658,3195,6
1119,1153,47.135556,-93.643611,Irvin Lake,2.6,Geographic matching,2,NA,1718.857142857143,3160,8
1125,1160,37.43255,-85.72461999999999,Jackson Pond,3.8,Geographic matching,2,NA,3393.8333333333335,9100,7
1125,15081,37.43255,-85.72461999999999,Jackson Pond,3.8,Geographic matching,2,NA,2335.4545454545455,8210,12
1127,1162,34.333333,-110.833333,Jacob Lake,285,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Google Earth",4923.333333333333,11460,4
1128,3138,46.416944,-92.716944,Jacobson Lake,38,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Wright and Watts 1969",2403.3333333333335,3839,4
1128,1163,46.416944,-92.716944,Jacobson Lake,38,data/by_hand/claire_data/dataset_1.5.shp,1,"Lacustrine, confirmed with Wright and Watts 1969",1790,3180,3
1220,1255,42.26,-93.7,Jewell Site,NA,NA,NA,NA,2000,5860,7
1222,3774,47.074695000000006,-98.5866,Spiritwood Lake,198,Neotoma,2,NA,1052,2770,11
1355,1390,66.766667,-157.216667,Joe Lake,30,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,Confirmed site with pub (Anderson 1988),3360.909090909091,10580,12
1357,1392,63.711111,-144.65,Johnson River Bog,NA,NA,NA,NA,7695,7695,2
1359,15274,45.428085,-93.98147499999999,Jones Lake,28.4,Geographic matching,2,NA,-999,-999,2
1396,1432,68.15,-161.416667,Kaiyak Lake,86,data/by_hand/dataset_2017-11-15/dataset_2017-11-15.shp,2,"Confirmed site with Google Earth, changed area",6166.666666666667,15310,7
1409,1446,44.75836,-93.11674,Kegan Lake,11.4,Geographic matching,2,NA,111,111,2
1410,1447,45.3,-90.35,Kellys Hollow,0.4,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Site description: bog. Area: Heide 1984,2005.8,3320,6
1410,3452,45.3,-90.35,Kellys Hollow,0.4,data/by_hand/all_lakes_andria/andrea_areas.csv,2,Site description: bog. Area: Heide 1984,3343,3660,4
1411,1448,44.238056,-87.848056,Kellners Lake,11.6,data/by_hand/all_lakes_andria/andrea_areas.csv,1,"Confirmed site with Google Earth, changed area",3499,5770,5
1481,1518,44.133333,-71.733333,Kinsman Pond,3.6,data/by_hand/Simon_Lakes_2/Simon_Lakes_2.shp,1,"Confirmed site with Google Earth, changed area",2625,4595,5
